178.906,112.515,12659.684,175.76,105.845,10284.835,182.899,110.549,12221.145,189.54,95.124,8975.25,200.697,99.22,9844.689,164.745,118.239,13980.67,203.654,96.916,9392.831,143.7065,123.335,15211.591,0
179.1095,112.42,12638.305,178.14,90.301,10267.801,163.074,119.385,14734.064,185.56,98.46,8964.45,200.697,99.22,9844.689,164.745,118.239,13980.67,181.389,111.304,12388.756,143.706,123.335,15211.591,0
170.35,116.193,13500.935,188.157,107.607,11579.398,178.481,109.384,13296.283,174.07,114.653,13145.35,200.697,99.22,9844.689,162.061,119.102,14185.386,177.678,113.09,12789.415,163.36,118.666,14081.796,0
191.449,105.627,11157.234,211.567,90.56,8590.567,164.77,118.275,13989.121,174.657,114.653,13148.35,188.397,107.466,11548.99,162.061,119.102,14185.386,177.678,113.09,12789.415,163.36,118.666,14081.796,0
167.472,117.277,13754.125,182.867,110.548,12220.96,167.831,119.284,14840.184,174.564,114.65,13148.56,188.397,107.466,11548.99,162.061,119.102,14185.386,194.761,103.457,10703.465,163.36,118.666,14081.796,0
167.766,117.165,13727.782,161.001,119.424,14262.28,160.43,119.589,14301.689,170.78,119.345,13867.45,188.397,107.466,11548.99,162.061,119.102,14185.386,176.199,113.765,12942.6147,163.36,118.666,14081.796,0
218.703,82.552,6814.917,157.97,120.29,14469.684,177.631,113.137,12800.104,174.306,115.56,13129.014,188.397,107.466,11548.99,157.157,120.518,14524.764,191.733,105.455,11120.823,159.1569,120.026,14406.467,0
182.612,110.666,12247.153,210.347,91.121,8303.129,172.033,115.563,13354.908,167.538,117.203,13736.57,174.769,114.353,13076.811,161.326,119.262,14223.491,191.539,105.549,11140.73,150.292,122.151,14920.967,0
186.626,108.514,11775.477,196.44,102.298,10464.967,177.812,113.006,12770.438,176.678,113.89,13982.9,181.849,111.062,12334.845,157.157,120.518,14524.764,191.733,105.455,11120.823,159.1569,120.026,14406.467,0
203.744,96.843,9378.614,210.844,90.658,8218.937,170.866,115.216,13274.786,164.89,118.856,13452.78,181.849,111.062,12334.845,157.157,120.518,14524.764,190.511,106.214,11281.554,159.1569,120.026,14406.467,0
193.822,104.062,10829.093,205.843,95.217,9345.387,166.842,117.528,13812.97,167.672,117.203,13725.678,174.769,114.353,13076.811,161.326,119.262,14223.491,190.09,106.444,11330.509,150.2921,122.151,14920.967,0
